,tmpf,dwpf,relh,drct,sknt,alti,vsby,skyl1,feel,skyc1_BKN,skyc1_FEW,skyc1_NSC,skyc1_OVC,skyc1_SCT,skyc1_VV ,month_Apr,month_Aug,month_Dec,month_Feb,month_Jan,month_Jul,month_Jun,month_Mar,month_May,month_Nov,month_Oct,month_Sep,dayofweek_flag_Fri,dayofweek_flag_Mon,dayofweek_flag_Sat,dayofweek_flag_Sun,dayofweek_flag_Thurs,dayofweek_flag_Tues,dayofweek_flag_Wed,season_flag_autumn,season_flag_spring,season_flag_summer,season_flag_winter,fr_code_IFR,fr_code_LIFR,fr_code_MVFR,fr_code_VFR
1053,87.8,62.6,43.07,60.0,7.0,29.91,6.21,2000.0,88.48,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1813,71.6,64.4,78.04,130.0,6.0,30.09,6.21,1200.0,71.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17232,71.6,66.2,83.09,140.0,2.0,30.03,6.21,1200.0,71.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32845,71.6,62.6,73.27,340.0,2.0,30.12,6.21,3000.0,71.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
40566,71.6,60.8,68.75,220.0,6.0,29.91,6.21,2000.0,71.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1823,68.0,64.4,88.26,150.0,12.0,30.09,4.97,1300.0,68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
428,75.2,69.8,83.32,30.0,3.0,29.97,4.35,1000.0,76.34,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38487,71.6,59.0,64.48,140.0,14.0,29.97,4.97,3000.0,71.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
941,71.6,68.0,88.43,110.0,5.0,30.06,6.21,1500.0,72.62,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4885,77.0,51.8,41.42,300.0,3.0,30.27,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27288,71.6,68.0,88.43,110.0,6.0,30.0,2.49,3000.0,71.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6803,69.8,57.2,64.26,160.0,15.0,30.15,6.21,3000.0,69.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
7849,68.0,64.4,88.26,210.0,5.0,30.06,6.21,2000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1129,73.4,66.2,78.19,160.0,5.0,30.06,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
13864,57.2,57.2,100.0,190.0,3.0,30.24,6.21,1300.0,57.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37045,68.0,55.4,64.04,70.0,4.0,30.09,6.21,3000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3875,60.8,60.8,100.0,0.0,0.0,30.21,2.8,200.0,60.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
34071,77.0,66.2,69.33,0.0,0.0,30.03,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12193,51.8,50.0,93.55,310.0,2.0,30.3,1.86,1700.0,51.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
39175,77.0,59.0,53.8,70.0,5.0,29.97,6.21,4000.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
36703,60.8,59.0,93.79,0.0,2.0,30.12,3.73,3000.0,60.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37653,84.2,37.4,18.91,300.0,11.0,29.94,6.21,3000.0,81.38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
214,71.6,69.8,94.06,150.0,3.0,29.91,2.49,3000.0,72.88,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6107,73.4,46.4,38.18,70.0,3.0,30.15,6.21,3000.0,72.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32773,77.0,59.0,53.8,140.0,8.0,30.15,6.21,4500.0,77.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20752,77.0,53.6,44.25,280.0,5.0,30.03,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
36299,75.2,57.2,53.55,50.0,4.0,29.94,6.21,3000.0,75.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
181,69.8,69.8,100.0,60.0,2.0,30.0,3.11,600.0,69.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
31081,53.6,51.8,93.6,0.0,0.0,30.18,3.73,500.0,53.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20896,82.4,66.2,58.08,290.0,6.0,30.0,6.21,3000.0,84.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
34637,71.6,66.2,83.09,110.0,3.0,30.0,6.21,3000.0,71.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28932,82.4,50.0,32.46,240.0,4.0,29.91,6.21,4000.0,80.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
36823,57.2,53.6,87.74,170.0,4.0,30.09,6.21,3000.0,57.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
24502,68.0,60.8,77.75,170.0,5.0,30.06,6.21,4000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28142,71.6,55.4,56.63,150.0,14.0,30.03,6.21,3000.0,71.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
12766,55.4,53.6,93.65,0.0,0.0,30.15,3.11,1500.0,55.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
32805,69.8,62.6,77.9,70.0,7.0,30.15,5.59,1700.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18284,68.0,66.2,93.97,250.0,2.0,30.0,1.86,1000.0,68.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
17840,73.4,71.6,94.1,270.0,5.0,30.06,6.21,2500.0,74.86,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5465,62.6,60.8,93.83,40.0,2.0,30.06,1.86,300.0,62.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
32073,64.4,57.2,77.45,140.0,12.0,30.12,6.21,3000.0,64.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27272,69.8,68.0,94.01,170.0,4.0,30.0,6.21,900.0,69.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
17596,89.6,68.0,49.1,300.0,10.0,29.97,6.21,4000.0,93.47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
31679,91.4,50.0,24.37,10.0,4.0,29.91,6.21,3000.0,88.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
40313,84.2,51.8,32.73,360.0,2.0,29.83,6.21,4000.0,82.48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39586,73.4,59.0,60.67,0.0,3.0,30.0,6.21,1500.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21310,69.8,53.6,56.38,100.0,3.0,30.24,6.21,2000.0,69.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
19566,66.2,66.2,100.0,320.0,3.0,30.03,6.21,3000.0,66.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
26828,75.2,66.2,73.61,280.0,2.0,30.0,6.21,4000.0,75.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7551,78.8,60.8,54.05,90.0,3.0,29.94,6.21,2500.0,78.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
440,69.8,69.8,100.0,70.0,1.0,30.03,4.97,2000.0,69.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
34359,80.6,64.4,57.84,300.0,3.0,29.91,6.21,2000.0,82.27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37019,78.8,53.6,41.69,110.0,4.0,30.06,3.73,2000.0,78.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
17870,73.4,71.6,94.1,350.0,1.0,30.06,6.21,2000.0,74.86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
12337,60.8,55.4,82.37,0.0,2.0,30.33,3.73,4300.0,60.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
16744,69.8,62.6,77.9,20.0,2.0,30.0,6.21,3000.0,69.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
35598,66.2,64.4,93.92,340.0,2.0,29.97,1.55,400.0,66.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8361,77.0,66.2,69.33,160.0,10.0,30.03,6.21,2000.0,77.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
33969,73.4,68.0,83.21,180.0,3.0,30.0,6.21,3000.0,73.4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40653,66.2,62.6,88.18,0.0,2.0,30.06,2.49,500.0,66.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
33035,68.0,64.4,88.26,120.0,5.0,30.03,2.49,1700.0,68.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10247,77.0,66.2,69.33,150.0,9.0,29.91,6.21,2500.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
40217,77.0,59.0,53.8,300.0,6.0,29.97,6.21,3500.0,77.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
38446,82.4,55.4,39.58,290.0,4.0,29.91,6.21,3000.0,81.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17454,75.2,68.0,78.34,200.0,10.0,29.91,6.21,3000.0,75.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3551,73.4,64.4,73.44,180.0,5.0,30.18,4.35,1700.0,73.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
36657,62.6,59.0,88.0,210.0,3.0,30.12,6.21,1300.0,62.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
27124,64.4,60.8,88.09,180.0,4.0,30.06,3.73,2000.0,64.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23102,69.8,55.4,60.21,20.0,5.0,30.27,3.73,2000.0,69.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
30169,68.0,55.4,64.04,40.0,5.0,30.18,6.21,2000.0,68.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
6473,77.0,57.2,50.43,300.0,10.0,29.85,6.21,3000.0,77.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1077,89.6,60.8,38.18,50.0,4.0,30.06,6.21,4000.0,89.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
30533,66.2,53.6,63.82,140.0,7.0,30.24,6.21,2700.0,66.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
24212,82.4,59.0,45.07,140.0,8.0,29.94,6.21,3000.0,82.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11339,69.8,62.6,77.9,20.0,3.0,30.18,6.21,1200.0,69.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
17798,68.0,68.0,100.0,100.0,2.0,30.03,6.21,1000.0,68.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12147,60.8,57.2,87.92,110.0,2.0,30.3,2.49,1100.0,60.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
34721,75.2,68.0,78.34,10.0,5.0,29.88,6.21,2000.0,75.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
12714,60.8,59.0,93.79,0.0,0.0,30.3,6.21,2000.0,60.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
28024,78.8,68.0,69.52,290.0,2.0,29.8,6.21,3000.0,78.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
34903,69.8,66.2,88.34,70.0,3.0,30.09,6.21,1000.0,69.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
17594,89.6,66.2,46.14,340.0,6.0,30.0,6.21,3000.0,92.27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
17452,84.2,71.6,65.95,310.0,7.0,29.94,6.21,3000.0,89.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6785,69.8,62.6,77.9,210.0,4.0,30.06,6.21,1500.0,69.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7379,78.8,59.0,50.69,100.0,5.0,29.94,6.21,3000.0,78.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
11581,84.2,60.8,45.34,350.0,4.0,30.06,6.21,3000.0,84.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
38625,71.6,62.6,73.27,0.0,2.0,29.97,4.35,3000.0,71.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
13176,55.4,51.8,87.65,270.0,2.0,30.12,4.35,4000.0,55.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3239,60.8,57.2,87.92,140.0,2.0,30.12,6.21,1900.0,60.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
40188,66.2,59.0,77.6,170.0,6.0,30.09,6.21,1600.0,66.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40680,75.2,62.6,64.91,80.0,4.0,29.91,6.21,2000.0,75.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31801,75.2,64.4,69.14,200.0,8.0,30.06,6.21,3000.0,75.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34385,84.2,60.8,45.34,300.0,9.0,29.77,6.21,3500.0,84.43,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
17998,73.4,66.2,78.19,350.0,5.0,30.12,6.21,4000.0,73.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
31075,60.8,53.6,77.14,140.0,10.0,30.12,6.21,3000.0,60.8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3985,66.2,59.0,77.6,40.0,3.0,30.18,6.21,3000.0,66.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
22880,62.6,59.0,88.0,10.0,1.0,30.12,4.97,1700.0,62.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34669,86.0,59.0,40.14,70.0,3.0,29.97,6.21,4000.0,85.47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
24340,69.8,66.2,88.34,220.0,4.0,30.03,6.21,1200.0,69.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25744,93.2,51.8,24.63,310.0,6.0,29.88,6.21,4000.0,90.45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14878,73.4,64.4,73.44,230.0,1.0,30.0,4.97,2000.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
11281,59.0,57.2,93.74,190.0,3.0,30.12,6.21,3000.0,59.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3389,73.4,55.4,53.29,80.0,4.0,30.12,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
32301,84.2,57.2,39.86,150.0,20.0,29.8,6.21,4000.0,83.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
32705,64.4,57.2,77.45,230.0,4.0,30.0,6.21,2400.0,64.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
12922,77.0,57.2,50.43,20.0,4.0,30.12,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2001,60.8,59.0,93.79,0.0,0.0,30.03,3.11,600.0,60.8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
30197,68.0,53.6,59.97,50.0,2.0,30.09,6.21,4000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
23320,66.2,57.2,72.74,60.0,5.0,30.24,6.21,2300.0,66.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
23474,73.4,57.2,56.88,220.0,7.0,30.09,6.21,3000.0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6211,59.0,57.2,93.74,350.0,1.0,30.18,2.49,3000.0,59.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
26552,68.0,62.6,82.86,80.0,2.0,30.12,6.21,1300.0,68.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
28026,77.0,66.2,69.33,200.0,10.0,29.8,6.21,2500.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
36542,78.8,55.4,44.52,290.0,4.0,30.03,6.21,3000.0,78.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34999,68.0,66.2,93.97,20.0,3.0,30.06,6.21,2000.0,68.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
20822,66.2,44.6,45.6,260.0,12.0,30.06,6.21,3000.0,66.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5713,60.8,55.4,82.37,300.0,1.0,30.12,2.49,3000.0,60.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
18186,66.2,66.2,100.0,250.0,2.0,30.0,2.49,1200.0,66.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6709,93.2,59.0,31.99,140.0,5.0,29.91,6.21,3000.0,93.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
32879,71.6,64.4,78.04,140.0,11.0,30.12,6.21,3000.0,71.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
13110,77.0,57.2,50.43,30.0,4.0,30.21,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
28606,75.2,57.2,53.55,100.0,5.0,30.21,6.21,3000.0,75.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
6737,77.0,64.4,65.12,170.0,4.0,29.97,6.21,3000.0,77.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
26080,89.6,48.2,24.11,120.0,4.0,29.88,6.21,4000.0,86.44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
23520,66.2,60.8,82.74,110.0,7.0,30.18,6.21,2000.0,66.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23632,89.6,57.2,33.56,40.0,4.0,29.8,4.35,3000.0,88.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
28858,69.8,62.6,77.9,190.0,7.0,30.03,6.21,1500.0,69.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15656,57.2,51.8,82.12,210.0,2.0,30.12,6.21,4000.0,57.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
40136,68.0,60.8,77.75,120.0,6.0,29.94,6.21,1500.0,68.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
